,type,responses,trial_type,trial_index,time_elapsed,internal_node_id,mode,subject_cond,exp,uniqueid,success,recalled_list,matching_list,missing_list,shown_list,num_correct,instructions,times,correct_sizes,used_time,list_type,reminder,id,total_points
761,text-recall,,text-recall,49.0,1567828.0,0.0-51.0,pilot,28,expAv3,debugOwHGi:debug5r25x,False,"['LINEN', 'CLOTH', 'CAMEL', 'BEAR', 'GOAT', 'BUREAU', 'FABRIC', 'HAWK', 'BEAR', 'WOOD', 'CABINET', 'OTTOMAN', 'VELVET', 'LEATHER', 'CROW', 'DEER', 'DUCK', 'BIRD', 'OWL', 'CLOTH', 'FABRIC']","['LINEN', 'CLOTH', 'CAMEL', 'BEAR', 'GOAT', 'BUREAU', 'HAWK', 'CABINET', 'OTTOMAN', 'VELVET', 'LEATHER', 'CROW', 'DEER', 'DUCK', 'OWL']",['LAMP'],"['GOAT', 'CABINET', 'BEAR', 'VELVET', 'DEER', 'OTTOMAN', 'LEATHER', 'CROW', 'DUCK', 'BUREAU', 'HAWK', 'OWL', 'CAMEL', 'LAMP', 'LINEN', 'CLOTH']",15.0,False,"[2631, 1100, 1406, 697, 1069, 2869, 4905, 6131, 1486, 3420, 1079, 11387, 1315, 1045, 3511, 1216, 663, 11700, 606, 11306, 1013]",True,90000.0,categorized_16_4,,,
762,reminder,,reminder,50.0,1568834.0,0.0-52.0,pilot,28,expAv3,debugOwHGi:debug5r25x,True,[],[],[],"['GOAT', 'CABINET', 'BEAR', 'VELVET', 'DEER', 'OTTOMAN', 'LEATHER', 'CROW', 'DUCK', 'BUREAU', 'HAWK', 'OWL', 'CAMEL', 'LAMP', 'LINEN', 'CLOTH']",0.0,False,[],,,categorized_16_4,,,
763,text-recall,,text-recall,53.0,1719615.0,0.0-55.0,pilot,28,expAv3,debugOwHGi:debug5r25x,False,"['SKA', 'FOLK', 'TECHNO', 'RAT', 'SKIING', 'VOLLEYBAL', 'VOLLEYBALL', 'HANDBALL', 'LACROSSE', 'ROOM', 'ATTIC', 'ROOF', 'ROOM', 'ELEPHANT', 'BATHROOM', 'ELK', 'INSTRUMENTAL']","['SKA', 'FOLK', 'TECHNO', 'RAT', 'SKIING', 'VOLLEYBALL', 'HANDBALL', 'LACROSSE', 'ROOM', 'ATTIC', 'ROOF', 'ELEPHANT', 'BATHROOM', 'ELK', 'INSTRUMENTAL']",['SHEEP'],"['ATTIC', 'ELEPHANT', 'BATHROOM', 'INSTRUMENTAL', 'ELK', 'TECHNO', 'LACROSSE', 'VOLLEYBALL', 'ROOF', 'RAT', 'SKIING', 'HANDBALL', 'SHEEP', 'ROOM', 'FOLK', 'SKA']",15.0,False,"[1937, 901, 1193, 597, 2541, 1564, 2306, 4444, 6129, 2398, 731, 593, 2905, 1104, 2382, 8654, 5644]",True,90000.0,categorized_16_7,,,
764,reminder,,reminder,54.0,1720624.0,0.0-56.0,pilot,28,expAv3,debugOwHGi:debug5r25x,True,[],[],[],"['ATTIC', 'ELEPHANT', 'BATHROOM', 'INSTRUMENTAL', 'ELK', 'TECHNO', 'LACROSSE', 'VOLLEYBALL', 'ROOF', 'RAT', 'SKIING', 'HANDBALL', 'SHEEP', 'ROOM', 'FOLK', 'SKA']",0.0,False,[],,,categorized_16_7,,,
765,text-recall,,text-recall,57.0,1900657.0,0.0-59.0,pilot,28,expAv3,debugOwHGi:debug5r25x,False,"['BOWLING', 'WRESTLING', 'GYMNASTICS', 'ISLAND', 'RIDGE', 'GYMNASTICS', 'ACCORDION', 'FLUTE', 'CLARINET', 'OCEAN', 'BANJO', 'SAILING', 'SALSA', 'BALLROOM', 'SWING', 'WALTZ', 'HARP']","['BOWLING', 'WRESTLING', 'GYMNASTICS', 'ISLAND', 'RIDGE', 'ACCORDION', 'CLARINET', 'OCEAN', 'BANJO', 'SAILING', 'SALSA', 'BALLROOM', 'SWING', 'WALTZ', 'HARP']",['PLATEAU'],"['ISLAND', 'GYMNASTICS', 'CLARINET', 'ACCORDION', 'WRESTLING', 'RIDGE', 'OCEAN', 'BANJO', 'PLATEAU', 'SAILING', 'SWING', 'BALLROOM', 'SALSA', 'HARP', 'WALTZ', 'BOWLING']",15.0,False,"[5135, 1327, 5728, 2171, 764, 7010, 2923, 1170, 2015, 6278, 7356, 1845, 6762, 1203, 980, 832, 4328]",True,90000.0,categorized_16_6,,,
766,reminder,,reminder,58.0,1901665.0,0.0-60.0,pilot,28,expAv3,debugOwHGi:debug5r25x,True,[],[],[],"['ISLAND', 'GYMNASTICS', 'CLARINET', 'ACCORDION', 'WRESTLING', 'RIDGE', 'OCEAN', 'BANJO', 'PLATEAU', 'SAILING', 'SWING', 'BALLROOM', 'SALSA', 'HARP', 'WALTZ', 'BOWLING']",0.0,False,[],,,categorized_16_6,,,
767,text-recall,,text-recall,61.0,2057355.0,0.0-63.0,pilot,28,expAv3,debugOwHGi:debug5r25x,False,"['CRIMSON', 'MAROON', 'GRAY', 'CANARY', 'HAWK', 'PARROT', 'GRAPE', 'STRAWBERRY', 'LIME', 'BIRCH', 'REDWOOD', 'FIG', 'TAN', 'DOVE', 'VULTURE', 'OAK', 'CEDAR', 'LAVENDER', 'EUCLAPTYUS']","['CRIMSON', 'MAROON', 'GRAY', 'CANARY', 'PARROT', 'GRAPE', 'STRAWBERRY', 'LIME', 'BIRCH', 'REDWOOD', 'FIG', 'TAN', 'DOVE', 'VULTURE', 'CEDAR']",['EUCALYPTUS'],"['BIRCH', 'TAN', 'CANARY', 'REDWOOD', 'DOVE', 'MAROON', 'EUCALYPTUS', 'VULTURE', 'PARROT', 'CEDAR', 'GRAPE', 'STRAWBERRY', 'LIME', 'FIG', 'CRIMSON', 'GRAY']",15.0,False,"[1477, 1316, 631, 1045, 2972, 2373, 3351, 1746, 989, 3643, 1081, 1393, 5222, 10902, 5060, 9293, 1068, 27260, 3408]",True,90000.0,categorized_16_1,,,
768,reminder,,reminder,62.0,2058365.0,0.0-64.0,pilot,28,expAv3,debugOwHGi:debug5r25x,True,[],[],[],"['BIRCH', 'TAN', 'CANARY', 'REDWOOD', 'DOVE', 'MAROON', 'EUCALYPTUS', 'VULTURE', 'PARROT', 'CEDAR', 'GRAPE', 'STRAWBERRY', 'LIME', 'FIG', 'CRIMSON', 'GRAY']",0.0,False,[],,,categorized_16_1,,,
769,survey-text,"{""Q0"":""""}",survey-text,65.0,2070250.0,0.0-67.0,pilot,28,expAv3,debugOwHGi:debug5r25x,,,,,,,,,,,,,,
770,total-points,,,,,,,,,debugOwHGi:debug5r25x,,,,,,,,,,,,,debugOwHGi:debug5r25x,151.0
771,survey-text,"{""Q0"":""60f59dfcc7f2c3ebb0307926""}",survey-text,0.0,2834.0,0.0-0.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,,,,,,,,,,,,,,
772,text-recall,,text-recall,28.0,679232.0,0.0-27.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,False,"['FIG', 'HOSE', 'STRAWBERRY', 'COAT', 'SNOW', 'RAIN', 'TIE', 'HAT', 'SEEDS', 'CLIPPERS']","['FIG', 'HOSE', 'STRAWBERRY', 'COAT', 'SNOW', 'RAIN', 'TIE', 'HAT', 'SEEDS', 'CLIPPERS']","['GRAPE', 'BUCKET', 'EARTHQUAKE', 'SKIRT', 'CHERRY', 'LIGHTNING']","['COAT', 'HOSE', 'SNOW', 'TIE', 'HAT', 'GRAPE', 'BUCKET', 'SEEDS', 'EARTHQUAKE', 'FIG', 'CLIPPERS', 'RAIN', 'SKIRT', 'CHERRY', 'STRAWBERRY', 'LIGHTNING']",10.0,False,"[6732, 4924, 4803, 5071, 6090, 1074, 1854, 3240, 8957, 9988]",True,54430.0,categorized_16_1,,,
773,reminder,,reminder,29.0,719196.0,0.0-28.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,False,"['EARTHQUAKE', 'LIGHTNING', 'GRAPE']","['EARTHQUAKE', 'GRAPE']","['BUCKET', 'SKIRT', 'CHERRY']","['COAT', 'HOSE', 'SNOW', 'TIE', 'HAT', 'GRAPE', 'BUCKET', 'SEEDS', 'EARTHQUAKE', 'FIG', 'CLIPPERS', 'RAIN', 'SKIRT', 'CHERRY', 'STRAWBERRY', 'LIGHTNING']",2.0,False,"[3385, 13710, 17446]",,,categorized_16_1,LIGHTNING,,
774,text-recall,,text-recall,32.0,852302.0,0.0-31.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,False,"['DUCK', 'BOOKLET', 'DOVE', 'PAMPHLET', 'HELICOPTER', 'REPORT', 'STREETCAR']","['DUCK', 'BOOKLET', 'DOVE', 'PAMPHLET', 'HELICOPTER', 'REPORT', 'STREETCAR']","['SAILING', 'BOXING', 'CRANE', 'SKIING', 'TROLLEY', 'CROW', 'BULLETIN', 'SOFTBALL', 'JET']","['PAMPHLET', 'STREETCAR', 'REPORT', 'DOVE', 'HELICOPTER', 'SAILING', 'BOXING', 'CRANE', 'SKIING', 'TROLLEY', 'CROW', 'BULLETIN', 'SOFTBALL', 'JET', 'DUCK', 'BOOKLET']",7.0,False,"[15729, 4272, 3045, 3968, 15571, 2402, 2562]",True,59602.0,categorized_16_8,,,
775,reminder,,reminder,33.0,886586.0,0.0-32.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,False,"['CRANE', 'BOXING', 'SKIING', 'SAILING', 'CROW']","['CRANE', 'BOXING', 'SKIING', 'CROW']","['TROLLEY', 'BULLETIN', 'SOFTBALL', 'JET']","['PAMPHLET', 'STREETCAR', 'REPORT', 'DOVE', 'HELICOPTER', 'SAILING', 'BOXING', 'CRANE', 'SKIING', 'TROLLEY', 'CROW', 'BULLETIN', 'SOFTBALL', 'JET', 'DUCK', 'BOOKLET']",4.0,False,"[2290, 2377, 8714, 6213, 1359]",,,categorized_16_8,SAILING,,
776,text-recall,,text-recall,36.0,1036693.0,0.0-35.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,False,"['MANUSCRIPT', 'JOURNAL', 'FINCH', 'BIRCH', 'WILLOW', 'MAPLE', 'POPLAR', 'VULTURE', 'RULER', 'DRILL', 'SCREW', 'PENGUIN', 'PAPER']","['MANUSCRIPT', 'JOURNAL', 'FINCH', 'BIRCH', 'WILLOW', 'MAPLE', 'POPLAR', 'VULTURE', 'RULER', 'DRILL', 'SCREW', 'PENGUIN', 'PAPER']","['PENCIL', 'CANARY', 'ESSAY']","['POPLAR', 'MAPLE', 'RULER', 'WILLOW', 'SCREW', 'PAPER', 'FINCH', 'PENGUIN', 'PENCIL', 'CANARY', 'BIRCH', 'DRILL', 'VULTURE', 'ESSAY', 'MANUSCRIPT', 'JOURNAL']",13.0,False,"[5282, 2006, 12376, 1521, 1566, 5659, 1184, 7509, 691, 7588, 988, 14850, 5846]",True,69497.0,categorized_16_9,,,
777,reminder,,reminder,37.0,1060944.0,0.0-36.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,False,['PENCIL'],['PENCIL'],['ESSAY'],"['POPLAR', 'MAPLE', 'RULER', 'WILLOW', 'SCREW', 'PAPER', 'FINCH', 'PENGUIN', 'PENCIL', 'CANARY', 'BIRCH', 'DRILL', 'VULTURE', 'ESSAY', 'MANUSCRIPT', 'JOURNAL']",1.0,False,[2071],,,categorized_16_9,CANARY,,
778,text-recall,,text-recall,40.0,1206195.0,0.0-39.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,False,"['BATHROOM', 'CELLAR', 'SWIMMING', 'LETTER', 'INSTRUMENTAL', 'TECHNO', 'NOTE', 'CEILING']","['BATHROOM', 'CELLAR', 'SWIMMING', 'LETTER', 'INSTRUMENTAL', 'TECHNO', 'NOTE', 'CEILING']","['POP', 'FISHING', 'DIGEST', 'HANDBALL', 'ENCYCLOPEDIA', 'VOLLEYBALL', 'ALTERNATIVE', 'CLOSET']","['POP', 'FISHING', 'SWIMMING', 'NOTE', 'LETTER', 'TECHNO', 'INSTRUMENTAL', 'DIGEST', 'HANDBALL', 'CEILING', 'ENCYCLOPEDIA', 'CELLAR', 'VOLLEYBALL', 'ALTERNATIVE', 'CLOSET', 'BATHROOM']",8.0,False,"[4192, 937, 20407, 5315, 7020, 1725, 1323, 19961]",True,62174.0,categorized_16_7,,,
779,reminder,,reminder,41.0,1237885.0,0.0-40.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,False,"['DIGEST', 'POP', 'ENCYLOPEDIA', 'VOLLEYBALL']","['DIGEST', 'POP', 'ENCYCLOPEDIA']","['FISHING', 'HANDBALL', 'ALTERNATIVE', 'CLOSET']","['POP', 'FISHING', 'SWIMMING', 'NOTE', 'LETTER', 'TECHNO', 'INSTRUMENTAL', 'DIGEST', 'HANDBALL', 'CEILING', 'ENCYCLOPEDIA', 'CELLAR', 'VOLLEYBALL', 'ALTERNATIVE', 'CLOSET', 'BATHROOM']",3.0,False,"[6844, 1541, 3051, 16195]",,,categorized_16_7,VOLLEYBALL,,
780,text-recall,,text-recall,44.0,1376817.0,0.0-43.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,False,"['DRESS', 'SWAN', 'BEETLE', 'PEACOCK', 'SPARROW', 'HORNET', 'NOTE', 'SLIP', 'WASP', 'OTTOMAN']","['DRESS', 'SWAN', 'BEETLE', 'PEACOCK', 'SPARROW', 'HORNET', 'SLIP', 'WASP', 'OTTOMAN']","['SHORTS', 'PIGEON', 'DESK', 'CABINET', 'JEANS', 'BUREAU', 'BUTTERFLY']","['SHORTS', 'PEACOCK', 'SPARROW', 'PIGEON', 'DESK', 'OTTOMAN', 'HORNET', 'CABINET', 'JEANS', 'SLIP', 'WASP', 'BUREAU', 'SWAN', 'BEETLE', 'BUTTERFLY', 'DRESS']",9.0,False,"[3686, 850, 2807, 12844, 3208, 14017, 12294, 1094, 5132, 11637]",True,68615.0,categorized_16_0,,,
781,reminder,,reminder,45.0,1403601.0,0.0-44.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,False,"['PIGEON', 'SHORTS', 'CABINET']","['PIGEON', 'SHORTS']","['DESK', 'JEANS', 'BUREAU', 'BUTTERFLY']","['SHORTS', 'PEACOCK', 'SPARROW', 'PIGEON', 'DESK', 'OTTOMAN', 'HORNET', 'CABINET', 'JEANS', 'SLIP', 'WASP', 'BUREAU', 'SWAN', 'BEETLE', 'BUTTERFLY', 'DRESS']",2.0,False,"[5790, 1933, 2525]",,,categorized_16_0,CABINET,,
782,text-recall,,text-recall,48.0,1508297.0,0.0-47.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,False,"['TRAILER', 'PUNK', 'TIGER', 'SKA', 'BLUES', 'GOAT', 'CARRIAGE', 'GOSPEL', 'CANYON', 'RIVER']","['TRAILER', 'PUNK', 'TIGER', 'SKA', 'BLUES', 'GOAT', 'CARRIAGE', 'GOSPEL', 'CANYON', 'RIVER']","['JEEP', 'PLAIN', 'TRACTOR', 'DEER', 'CAVE', 'FOX']","['TRAILER', 'PUNK', 'JEEP', 'TIGER', 'PLAIN', 'CANYON', 'TRACTOR', 'GOSPEL', 'DEER', 'RIVER', 'CAVE', 'SKA', 'CARRIAGE', 'GOAT', 'BLUES', 'FOX']",10.0,False,"[1695, 1060, 1072, 677, 989, 2061, 3677, 5025, 7261, 817]",True,34799.0,categorized_16_5,,,
783,reminder,,reminder,49.0,1567401.0,0.0-48.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,False,"['TRACTOR', 'TRAILER']",[],"['JEEP', 'PLAIN', 'DEER', 'CAVE', 'FOX']","['TRAILER', 'PUNK', 'JEEP', 'TIGER', 'PLAIN', 'CANYON', 'TRACTOR', 'GOSPEL', 'DEER', 'RIVER', 'CAVE', 'SKA', 'CARRIAGE', 'GOAT', 'BLUES', 'FOX']",0.0,False,"[2075, 48554]",,,categorized_16_5,TRACTOR,,
784,text-recall,,text-recall,52.0,1653353.0,0.0-51.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,False,"['TANKER', 'SCARLET', 'INDIGO', 'MAROON', 'TANKER', 'BLOCKS']","['TANKER', 'SCARLET', 'INDIGO', 'MAROON', 'BLOCKS']","['BARGE', 'SCHOONER', 'TAN', 'CARP', 'FERRY', 'CATFISH', 'PERCH', 'KITE', 'HERRING', 'NINTENDO', 'PUZZLE']","['MAROON', 'BARGE', 'SCARLET', 'SCHOONER', 'TAN', 'CARP', 'FERRY', 'CATFISH', 'INDIGO', 'PERCH', 'KITE', 'HERRING', 'NINTENDO', 'PUZZLE', 'BLOCKS', 'TANKER']",5.0,False,"[1728, 1494, 1153, 3891, 8425, 6961]",True,28025.0,categorized_16_3,,,
785,reminder,,reminder,53.0,1719312.0,0.0-52.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,False,"['SCHOONER', 'CARP', 'FERRY', 'PERCH']","['SCHOONER', 'CARP', 'FERRY']","['BARGE', 'TAN', 'CATFISH', 'KITE', 'HERRING', 'NINTENDO', 'PUZZLE']","['MAROON', 'BARGE', 'SCARLET', 'SCHOONER', 'TAN', 'CARP', 'FERRY', 'CATFISH', 'INDIGO', 'PERCH', 'KITE', 'HERRING', 'NINTENDO', 'PUZZLE', 'BLOCKS', 'TANKER']",3.0,False,"[4886, 23898, 13393, 12976]",,,categorized_16_3,PERCH,,
786,text-recall,,text-recall,56.0,1820019.0,0.0-55.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,False,"['LACE', 'SUGAR', 'ELECTRICITY', 'OIL', 'SAGE', 'VAN', 'RAYON', 'CLOTH', 'SOLAR']","['LACE', 'SUGAR', 'ELECTRICITY', 'OIL', 'SAGE', 'VAN', 'RAYON', 'CLOTH', 'SOLAR']","['WAGON', 'CART', 'VANILLA', 'VELVET', 'TRAIN', 'STEAM', 'GINGER']","['VAN', 'SOLAR', 'WAGON', 'SAGE', 'CART', 'VANILLA', 'VELVET', 'ELECTRICITY', 'TRAIN', 'STEAM', 'CLOTH', 'GINGER', 'RAYON', 'OIL', 'SUGAR', 'LACE']",9.0,False,"[1169, 1019, 1854, 864, 2520, 1557, 7606, 6895, 6514]",True,34885.0,categorized_16_4,,,
787,reminder,,reminder,57.0,1879012.0,0.0-56.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,False,[],[],"['WAGON', 'CART', 'VANILLA', 'VELVET', 'TRAIN', 'GINGER']","['VAN', 'SOLAR', 'WAGON', 'SAGE', 'CART', 'VANILLA', 'VELVET', 'ELECTRICITY', 'TRAIN', 'STEAM', 'CLOTH', 'GINGER', 'RAYON', 'OIL', 'SUGAR', 'LACE']",0.0,False,[],,,categorized_16_4,STEAM,,
788,text-recall,,text-recall,60.0,1970788.0,0.0-59.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,False,"['HARP', 'DORMITORY', 'TROUSER', 'SUIT', 'BALLET', 'HOTEL', 'BALLROOM', 'JACKET', 'KEYBOARD', 'COTTAGE']","['HARP', 'DORMITORY', 'TROUSERS', 'SUIT', 'BALLET', 'HOTEL', 'BALLROOM', 'JACKET', 'KEYBOARD', 'COTTAGE']","['HUT', 'BELT', 'SWING', 'HARMONICA', 'ACCORDION', 'TANGO']","['HUT', 'BELT', 'BALLET', 'SUIT', 'SWING', 'HARMONICA', 'JACKET', 'ACCORDION', 'TANGO', 'KEYBOARD', 'TROUSERS', 'BALLROOM', 'HOTEL', 'COTTAGE', 'DORMITORY', 'HARP']",10.0,False,"[1487, 2348, 1930, 914, 1450, 839, 1610, 2973, 4465, 4956]",True,32780.0,categorized_16_2,,,
789,reminder,,reminder,61.0,2032274.0,0.0-60.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,False,"['HARMONICA', 'HARP', 'TANGO']",['HARMONICA'],"['HUT', 'BELT', 'SWING', 'ACCORDION']","['HUT', 'BELT', 'BALLET', 'SUIT', 'SWING', 'HARMONICA', 'JACKET', 'ACCORDION', 'TANGO', 'KEYBOARD', 'TROUSERS', 'BALLROOM', 'HOTEL', 'COTTAGE', 'DORMITORY', 'HARP']",1.0,False,"[8874, 2646, 10585]",,,categorized_16_2,TANGO,,
790,text-recall,,text-recall,64.0,2145157.0,0.0-63.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,False,"['LIZARD', 'ELEPHANT', 'HAWK', 'FALCON', 'SUNSHINE', 'CLOUDS', 'TSUNAMI', 'SOUL', 'BLUEGRASS']","['LIZARD', 'ELEPHANT', 'HAWK', 'FALCON', 'SUNSHINE', 'CLOUDS', 'TSUNAMI', 'SOUL', 'BLUEGRASS']","['SHEEP', 'SYMPHONY', 'MONSOON', 'FOLK', 'CHICKEN', 'OWL', 'RAT']","['CLOUDS', 'ELEPHANT', 'SUNSHINE', 'HAWK', 'BLUEGRASS', 'SHEEP', 'SYMPHONY', 'MONSOON', 'FOLK', 'SOUL', 'CHICKEN', 'OWL', 'TSUNAMI', 'RAT', 'FALCON', 'LIZARD']",9.0,False,"[1437, 1857, 8909, 1657, 1541, 1770, 4873, 20548, 1533]",True,55801.0,categorized_16_6,,,
791,reminder,,reminder,65.0,2183088.0,0.0-64.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,False,"['MONSOON', 'FOLK', 'SYMPHONY']","['MONSOON', 'SYMPHONY']","['SHEEP', 'CHICKEN', 'OWL', 'RAT']","['CLOUDS', 'ELEPHANT', 'SUNSHINE', 'HAWK', 'BLUEGRASS', 'SHEEP', 'SYMPHONY', 'MONSOON', 'FOLK', 'SOUL', 'CHICKEN', 'OWL', 'TSUNAMI', 'RAT', 'FALCON', 'LIZARD']",2.0,False,"[6869, 5080, 11664]",,,categorized_16_6,FOLK,,
792,survey-text,"{""Q0"":""""}",survey-text,68.0,2193248.0,0.0-67.0,pilot,30,expAv3,debug3PqgP:debugaZT6v,,,,,,,,,,,,,,
793,total-points,,,,,,,,,debug3PqgP:debugaZT6v,,,,,,,,,,,,,debug3PqgP:debugaZT6v,104.0
794,survey-text,"{""Q0"":""612eca61a5472418399ef588""}",survey-text,0.0,4146.0,0.0-0.0,pilot,29,expAv3,debugsQ9S0:debug5TXdQ,,,,,,,,,,,,,,
795,text-recall,,text-recall,25.0,567951.0,0.0-27.0,pilot,29,expAv3,debugsQ9S0:debug5TXdQ,False,"['TROUSERS', 'JEANS', 'HOTEL', 'BOAT', 'MANSION']","['TROUSERS', 'JEANS', 'HOTEL', 'BOAT', 'MANSION']","['MOOSE', 'BICYCLE', 'TURTLE', 'WOLF', 'BELT', 'ELK', 'SUBWAY', 'JEEP', 'HUT', 'BOXERS', 'PALACE']","['TROUSERS', 'MOOSE', 'JEANS', 'BICYCLE', 'TURTLE', 'HOTEL', 'WOLF', 'BELT', 'ELK', 'SUBWAY', 'BOAT', 'JEEP', 'HUT', 'BOXERS', 'PALACE', 'MANSION']",5.0,False,"[2481, 8624, 9436, 9788, 2002]",True,43339.0,categorized_16_0,,,
796,reminder,,reminder,26.0,618308.0,0.0-28.0,pilot,29,expAv3,debugsQ9S0:debug5TXdQ,False,"['BOXERS', 'WOLF']","['BOXERS', 'WOLF']","['MOOSE', 'BICYCLE', 'TURTLE', 'BELT', 'ELK', 'SUBWAY', 'JEEP', 'HUT']","['TROUSERS', 'MOOSE', 'JEANS', 'BICYCLE', 'TURTLE', 'HOTEL', 'WOLF', 'BELT', 'ELK', 'SUBWAY', 'BOAT', 'JEEP', 'HUT', 'BOXERS', 'PALACE', 'MANSION']",2.0,False,"[3289, 3693]",,,categorized_16_0,PALACE,,
797,text-recall,,text-recall,29.0,731240.0,0.0-31.0,pilot,29,expAv3,debugsQ9S0:debug5TXdQ,False,"['DUCK', 'MOSQUITO', 'WALTZ', 'PEACOCK']","['DUCK', 'MOSQUITO', 'WALTZ', 'PEACOCK']","['WORM', 'VULTURE', 'NUCLEAR', 'PENGUIN', 'SOLAR', 'WATER', 'SWING', 'SALSA', 'BEETLE', 'WASP', 'BALLET', 'ELECTRICITY']","['WORM', 'VULTURE', 'NUCLEAR', 'PENGUIN', 'SOLAR', 'WATER', 'SWING', 'SALSA', 'BEETLE', 'WASP', 'PEACOCK', 'DUCK', 'BALLET', 'ELECTRICITY', 'MOSQUITO', 'WALTZ']",4.0,False,"[15119, 2684, 2108, 3460]",True,40106.0,categorized_16_2,,,
798,reminder,,reminder,30.0,785123.0,0.0-32.0,pilot,29,expAv3,debugsQ9S0:debug5TXdQ,False,"['WASP', 'ELECTRICTY', 'BALLET', 'WATER']","['WASP', 'ELECTRICITY', 'BALLET', 'WATER']","['WORM', 'VULTURE', 'NUCLEAR', 'PENGUIN', 'SOLAR', 'SWING', 'SALSA']","['WORM', 'VULTURE', 'NUCLEAR', 'PENGUIN', 'SOLAR', 'WATER', 'SWING', 'SALSA', 'BEETLE', 'WASP', 'PEACOCK', 'DUCK', 'BALLET', 'ELECTRICITY', 'MOSQUITO', 'WALTZ']",4.0,False,"[1617, 9486, 2488, 11180]",,,categorized_16_2,BEETLE,,
799,text-recall,,text-recall,33.0,884962.0,0.0-35.0,pilot,29,expAv3,debugsQ9S0:debug5TXdQ,False,"['MANUSCRIPT', 'RAVINE', 'RAYON', 'ROOM']","['MANUSCRIPT', 'RAVINE', 'RAYON', 'ROOM']","['LETTER', 'CLIFF', 'WATERFALL', 'ENTRANCE', 'FOUNDATION', 'BASEMENT', 'BOOKLET', 'LINEN', 'OCEAN', 'VELVET', 'FELT', 'DIGEST']","['LETTER', 'CLIFF', 'WATERFALL', 'ENTRANCE', 'MANUSCRIPT', 'FOUNDATION', 'BASEMENT', 'BOOKLET', 'RAVINE', 'LINEN', 'OCEAN', 'VELVET', 'FELT', 'ROOM', 'RAYON', 'DIGEST']",4.0,False,"[2736, 7474, 2569, 16225]",True,36094.0,categorized_16_6,,,
800,reminder,,reminder,34.0,942721.0,0.0-36.0,pilot,29,expAv3,debugsQ9S0:debug5TXdQ,False,[],[],"['CLIFF', 'WATERFALL', 'ENTRANCE', 'FOUNDATION', 'BASEMENT', 'BOOKLET', 'LINEN', 'OCEAN', 'VELVET', 'FELT', 'DIGEST']","['LETTER', 'CLIFF', 'WATERFALL', 'ENTRANCE', 'MANUSCRIPT', 'FOUNDATION', 'BASEMENT', 'BOOKLET', 'RAVINE', 'LINEN', 'OCEAN', 'VELVET', 'FELT', 'ROOM', 'RAYON', 'DIGEST']",0.0,False,[],,,categorized_16_6,LETTER,,
801,text-recall,,text-recall,37.0,1036628.0,0.0-39.0,pilot,29,expAv3,debugsQ9S0:debug5TXdQ,False,"['OPERA', 'SOUL', 'SUNSHINE', 'STREETCAR', 'SKA', 'SPARROW', 'FROST', 'CART', 'CARRIAGE']","['OPERA', 'SOUL', 'SUNSHINE', 'STREETCAR', 'SKA', 'SPARROW', 'FROST', 'CART', 'CARRIAGE']","['CRANE', 'GALE', 'TSUNAMI', 'TROLLEY', 'SYMPHONY', 'OWL', 'FINCH']","['CARRIAGE', 'CART', 'SKA', 'CRANE', 'GALE', 'TSUNAMI', 'TROLLEY', 'SPARROW', 'SYMPHONY', 'OWL', 'STREETCAR', 'FROST', 'OPERA', 'SOUL', 'FINCH', 'SUNSHINE']",9.0,False,"[1544, 1176, 1476, 4383, 3306, 6123, 5505, 4809, 1827]",True,35409.0,categorized_16_8,,,
802,reminder,,reminder,38.0,1095098.0,0.0-40.0,pilot,29,expAv3,debugsQ9S0:debug5TXdQ,False,"['WATERFALL', 'FINCH', 'OWL']","['FINCH', 'OWL']","['CRANE', 'TSUNAMI', 'TROLLEY', 'SYMPHONY']","['CARRIAGE', 'CART', 'SKA', 'CRANE', 'GALE', 'TSUNAMI', 'TROLLEY', 'SPARROW', 'SYMPHONY', 'OWL', 'STREETCAR', 'FROST', 'OPERA', 'SOUL', 'FINCH', 'SUNSHINE']",2.0,False,"[6272, 16930, 9062]",,,categorized_16_8,GALE,,
